Date;Open;High;Low;Close;Volume
2024.07.08 12:45;2371.15;2371.25;2368.33;2370.19;907
2024.07.08 13:00;2369.72;2373.11;2369.72;2372.12;853
2024.07.08 13:15;2372.1;2373.39;2371.57;2373.01;772
2024.07.08 13:30;2373.02;2373.93;2371;2372.11;848
2024.07.08 13:45;2372.1;2374.29;2372;2374.16;749
2024.07.08 14:00;2374.06;2374.73;2372.99;2373.09;816
2024.07.08 14:15;2373.1;2374.32;2372.43;2373.68;684
2024.07.08 14:30;2373.66;2375.06;2372.93;2374.01;765
2024.07.08 14:45;2374.02;2375.72;2373.71;2375.39;830
2024.07.08 15:00;2375.26;2376.04;2374.32;2375.01;1028
2024.07.08 15:15;2375.01;2377.54;2374.82;2374.86;986
2024.07.08 15:30;2374.84;2374.94;2370.35;2371.89;1178
2024.07.08 15:45;2371.88;2374.32;2371.82;2372.78;1139
2024.07.08 16:00;2372.72;2376.25;2371.14;2375.33;1345
2024.07.08 16:15;2375.35;2375.84;2373.16;2374.95;1234
2024.07.08 16:30;2374.96;2377.14;2372.16;2373.99;1492
2024.07.08 16:45;2374;2376.11;2370.42;2375.58;1349
2024.07.08 17:00;2375.31;2379.56;2374.93;2377.92;1325
2024.07.08 17:15;2377.84;2377.98;2374.08;2376.67;1288
2024.07.08 17:30;2376.73;2377.85;2374.93;2375.02;1211
2024.07.08 17:45;2375.08;2376.49;2373.23;2373.24;1176
2024.07.08 18:00;2373.24;2375;2372.23;2373.03;1151
2024.07.08 18:15;2373.1;2374.34;2369.26;2369.41;1105
2024.07.08 18:30;2369.43;2369.61;2363.91;2363.91;1213
2024.07.08 18:45;2363.87;2363.91;2351.24;2355.51;1511
2024.07.08 19:00;2355.54;2356.05;2351.14;2354.78;1268
2024.07.08 19:15;2354.98;2355.41;2352.01;2354.18;1017
2024.07.08 19:30;2354.07;2357.38;2353.73;2357.36;869
2024.07.08 19:45;2357.35;2358.78;2357.05;2358.68;804
2024.07.08 20:00;2358.67;2359.69;2357.68;2359.42;807
2024.07.08 20:15;2359.42;2359.57;2355.54;2356.11;809
2024.07.08 20:30;2356.02;2359.52;2355.89;2358.85;680
2024.07.08 20:45;2357.76;2358.48;2356.38;2357.22;654
2024.07.08 21:00;2357.12;2358.25;2356.45;2357.16;619
2024.07.08 21:15;2357.04;2357.21;2355.72;2356.23;565
2024.07.08 21:30;2356.24;2356.96;2355.79;2355.95;498
2024.07.08 21:45;2355.94;2356.78;2354.89;2356.69;569
2024.07.08 22:00;2356.71;2357.95;2356.21;2357.71;594
2024.07.08 22:15;2357.64;2357.73;2356.24;2357.57;552
2024.07.08 22:30;2357.53;2359.18;2356.95;2358.97;606
2024.07.08 22:45;2358.97;2359.84;2358.95;2359.17;729
2024.07.08 23:00;2359.31;2359.84;2358.65;2358.86;377
2024.07.08 23:15;2358.77;2358.8;2357.96;2358.28;189
2024.07.08 23:30;2358.27;2359.69;2358.27;2358.75;220
2024.07.08 23:45;2358.79;2359.18;2358.47;2358.47;139
2024.07.09 01:00;2358.82;2359.37;2358.77;2359.11;100
2024.07.09 01:15;2359.01;2359.63;2359.01;2359.24;158
2024.07.09 01:30;2359.24;2359.39;2358.93;2359.35;157
2024.07.09 01:45;2359.3;2359.8;2359.19;2359.76;217
2024.07.09 02:00;2359.79;2360.59;2359.77;2360.54;199
2024.07.09 02:15;2360.54;2361.16;2360.53;2360.82;218
2024.07.09 02:30;2360.83;2361.93;2360.69;2361.54;324
2024.07.09 02:45;2361.48;2362.01;2360.95;2361.75;314
2024.07.09 03:00;2361.87;2363.53;2361.44;2363.4;659
2024.07.09 03:15;2363.4;2363.66;2361.8;2361.81;704
2024.07.09 03:30;2361.83;2362.85;2360.81;2362.41;669
2024.07.09 03:45;2362.41;2362.86;2361.44;2361.88;561
2024.07.09 04:00;2362.02;2365.21;2361.39;2364.14;1028
2024.07.09 04:15;2364.14;2364.24;2362.49;2363.26;972
2024.07.09 04:30;2363.27;2365.3;2362.97;2364.36;1011
2024.07.09 04:45;2364.36;2364.63;2362.79;2363.43;919
2024.07.09 05:00;2363.33;2363.43;2360.5;2360.69;1043
2024.07.09 05:15;2360.82;2363.72;2360.68;2363.72;615
2024.07.09 05:30;2363.66;2365.69;2363.37;2365.63;975
2024.07.09 05:45;2365.56;2366.72;2363.99;2364.07;889
2024.07.09 06:00;2364.07;2366.31;2363.43;2364.29;856
2024.07.09 06:15;2364.34;2365.95;2363.38;2363.92;851
2024.07.09 06:30;2363.86;2365.54;2363.85;2365.14;554
2024.07.09 06:45;2365.2;2367.95;2364.96;2367.71;574
2024.07.09 07:00;2367.7;2368.56;2367.42;2368.22;593
2024.07.09 07:15;2368.24;2368.77;2366.87;2367.66;631
2024.07.09 07:30;2367.57;2367.88;2366.4;2366.95;498
2024.07.09 07:45;2366.95;2368.28;2366.92;2367.37;542
2024.07.09 08:00;2367.3;2368.37;2365.92;2366.18;574
2024.07.09 08:15;2366.18;2366.18;2364.88;2365.75;538
2024.07.09 08:30;2365.74;2366.33;2364.8;2365.63;931
2024.07.09 08:45;2365.67;2366.07;2364.25;2364.57;926
2024.07.09 09:00;2364.62;2365.5;2364.12;2364.3;972
2024.07.09 09:15;2364.38;2364.85;2363.36;2364.37;942
2024.07.09 09:30;2364.32;2365;2362.82;2363.26;909
2024.07.09 09:45;2363.26;2364.22;2362.71;2364.12;838
2024.07.09 10:00;2364.14;2364.53;2362.08;2362.29;816
2024.07.09 10:15;2362.33;2362.63;2358.26;2359.42;936
2024.07.09 10:30;2359.42;2360.34;2359.13;2359.23;802
2024.07.09 10:45;2359.22;2359.22;2358.37;2358.97;803
2024.07.09 11:00;2359.03;2361;2358.55;2360.64;831
2024.07.09 11:15;2360.65;2362;2359.66;2359.74;862
2024.07.09 11:30;2359.74;2359.96;2358.29;2359.67;764
2024.07.09 11:45;2359.71;2361.8;2359.61;2361.67;743
2024.07.09 12:00;2361.67;2363.54;2361.55;2363.35;864
2024.07.09 12:15;2363.44;2365.12;2362.01;2362.11;821
2024.07.09 12:30;2362.06;2364.89;2361.91;2363.95;725
2024.07.09 12:45;2363.95;2365.37;2363.45;2364.32;769
2024.07.09 13:00;2364.34;2365.57;2363.79;2363.95;833
2024.07.09 13:15;2363.91;2364.77;2363.26;2363.39;598
2024.07.09 13:30;2363.42;2363.69;2362.16;2363.56;763
2024.07.09 13:45;2363.56;2364.64;2363.08;2363.08;723
2024.07.09 14:00;2363.19;2363.19;2360.31;2360.72;968
2024.07.09 14:15;2360.69;2361.91;2359.79;2360.54;820
2024.07.09 14:30;2360.5;2361.27;2357.9;2358.02;853
2024.07.09 14:45;2358.02;2360.84;2357.57;2360.65;928
2024.07.09 15:00;2360.68;2361.21;2359.57;2360.73;972
2024.07.09 15:15;2360.81;2360.81;2356.32;2358.32;1077
2024.07.09 15:30;2358.3;2359.16;2356.14;2357.78;1175
2024.07.09 15:45;2357.67;2360.21;2357.03;2360.21;1088
2024.07.09 16:00;2360.2;2364.17;2359.53;2362.4;1435
2024.07.09 16:15;2362.37;2365.41;2362.06;2363.93;1350
2024.07.09 16:30;2363.95;2367.04;2362.99;2365;1431
2024.07.09 16:45;2364.97;2368.47;2364.4;2367.75;1214
2024.07.09 17:00;2366.92;2371.33;2356.77;2360.69;1599
2024.07.09 17:15;2360.8;2363.55;2359.6;2362.62;1531
2024.07.09 17:30;2362.39;2365.15;2360.91;2361.1;1419
2024.07.09 17:45;2361.07;2361.41;2354.11;2354.9;1442
2024.07.09 18:00;2355.02;2358.77;2351.56;2352.54;1495
2024.07.09 18:15;2352.5;2354.85;2349.29;2352.95;1421
2024.07.09 18:30;2353.09;2357.54;2352.6;2357.4;1225
2024.07.09 18:45;2357.41;2362.23;2357.41;2362.09;1151
2024.07.09 19:00;2362.09;2363.15;2360.77;2360.9;1101
2024.07.09 19:15;2360.9;2361.31;2359.66;2360.38;986
2024.07.09 19:30;2360.4;2360.75;2357.1;2357.14;1052
2024.07.09 19:45;2357.13;2359.17;2356.54;2357.5;1089
2024.07.09 20:00;2357.5;2361.02;2357.5;2360.26;970
2024.07.09 20:15;2360.34;2361.95;2358.49;2361.44;962
2024.07.09 20:30;2361.34;2361.73;2360.35;2361.54;804
2024.07.09 20:45;2361.53;2362.52;2360.5;2361.89;752
2024.07.09 21:00;2361.87;2363.57;2361.12;2362.83;779
2024.07.09 21:15;2362.89;2365.07;2362.8;2364.05;781
2024.07.09 21:30;2363.97;2364.56;2363.74;2364.39;602
2024.07.09 21:45;2364.38;2365.33;2364.1;2364.55;682
2024.07.09 22:00;2364.58;2365.56;2363.83;2364.97;676
2024.07.09 22:15;2364.91;2364.95;2363.4;2363.54;474
2024.07.09 22:30;2363.55;2364.04;2362.95;2363.05;499
2024.07.09 22:45;2363.09;2364.3;2362.85;2363.53;520
2024.07.09 23:00;2363.54;2364.95;2363.54;2364.52;282
2024.07.09 23:15;2364.42;2364.61;2363.71;2364.09;245
2024.07.09 23:30;2364.01;2364.38;2363.63;2364.37;204
2024.07.09 23:45;2364.3;2364.67;2363.56;2363.74;130
2024.07.10 01:00;2362.5;2363.46;2362.19;2362.55;50
2024.07.10 01:15;2362.55;2363.38;2362.25;2362.6;86
2024.07.10 01:30;2362.55;2363.62;2362.48;2363.62;169
2024.07.10 01:45;2363.5;2364.32;2363.33;2364.31;134
2024.07.10 02:00;2364.35;2365.33;2364.35;2364.9;205
2024.07.10 02:15;2364.9;2365.25;2364.83;2365.16;184
2024.07.10 02:30;2365.14;2366.03;2365.11;2365.24;266
2024.07.10 02:45;2365.24;2365.25;2364.96;2365.05;263
2024.07.10 03:00;2365.08;2366.47;2364.93;2365.31;567
2024.07.10 03:15;2365.31;2366.29;2365.23;2366.16;549
2024.07.10 03:30;2366.18;2366.5;2365.1;2365.43;601
2024.07.10 03:45;2365.45;2365.55;2364.49;2364.74;602
2024.07.10 04:00;2364.73;2365.13;2363.33;2364.15;1063
2024.07.10 04:15;2364.18;2368.1;2364.06;2367.19;1002
2024.07.10 04:30;2367.18;2369.87;2366.91;2369.02;1032
2024.07.10 04:45;2369.02;2369.78;2365.93;2368.25;964
2024.07.10 05:00;2368.25;2368.37;2366.94;2368.09;945
2024.07.10 05:15;2368.09;2368.49;2367.63;2367.9;707
2024.07.10 05:30;2367.91;2369.26;2367.73;2368.98;906
2024.07.10 05:45;2369;2370.16;2368.27;2369.31;832
2024.07.10 06:00;2369.32;2369.82;2367.09;2367.51;769
2024.07.10 06:15;2367.5;2368.5;2366.47;2368.03;860
2024.07.10 06:30;2367.97;2368.2;2367.44;2367.6;576
2024.07.10 06:45;2367.6;2368.23;2366.75;2368.2;515
2024.07.10 07:00;2368.2;2368.92;2367.68;2368.66;741
2024.07.10 07:15;2368.69;2368.74;2366.95;2366.98;648
2024.07.10 07:30;2367;2367.93;2366.66;2367.79;533
2024.07.10 07:45;2367.72;2367.9;2367.35;2367.78;446
2024.07.10 08:00;2367.78;2368.79;2367.4;2368.28;513
2024.07.10 08:15;2368.27;2369.18;2367.72;2367.94;472
2024.07.10 08:30;2368.12;2370.33;2367.9;2369.38;815
2024.07.10 08:45;2369.37;2369.6;2367.6;2368.4;924
2024.07.10 09:00;2368.5;2369.1;2367.18;2367.66;933
2024.07.10 09:15;2367.69;2370.3;2367.31;2369.69;984
2024.07.10 09:30;2369.68;2370.31;2368.99;2369.97;855
2024.07.10 09:45;2369.96;2372.75;2369.9;2371.92;1066
2024.07.10 10:00;2371.95;2373.82;2371.87;2372.42;748
2024.07.10 10:15;2372.4;2374.93;2371.43;2374.93;898
2024.07.10 10:30;2374.93;2374.96;2373.19;2373.3;772
2024.07.10 10:45;2373.29;2373.31;2371.84;2372.66;778
2024.07.10 11:00;2372.66;2373.39;2371.53;2373.38;881
2024.07.10 11:15;2373.38;2373.88;2372.49;2373.23;912
2024.07.10 11:30;2373.25;2374.26;2372.63;2374.04;809
2024.07.10 11:45;2374.05;2374.05;2372.43;2372.85;670
2024.07.10 12:00;2372.85;2373.07;2372.01;2372.67;657
2024.07.10 12:15;2372.63;2373.39;2371.7;2371.74;642
2024.07.10 12:30;2371.84;2374.18;2371.73;2373.01;635
2024.07.10 12:45;2373;2373.19;2371.75;2371.95;533
2024.07.10 13:00;2371.95;2373.47;2371.88;2373.45;762
2024.07.10 13:15;2373.46;2374.14;2373.15;2373.87;684
2024.07.10 13:30;2373.9;2375.31;2373.54;2373.6;665
2024.07.10 13:45;2373.56;2373.88;2371.75;2372.41;557
2024.07.10 14:00;2372.42;2374;2372.42;2373.46;662
2024.07.10 14:15;2373.46;2374.42;2373.22;2373.46;615
2024.07.10 14:30;2373.52;2377.19;2373.46;2376.98;856
2024.07.10 14:45;2377.06;2378.36;2376.86;2378.35;827
2024.07.10 15:00;2378.39;2378.89;2377.9;2377.95;880
2024.07.10 15:15;2377.76;2381.53;2377.26;2380.01;1057
2024.07.10 15:30;2380.01;2381.82;2379.25;2380.45;930
2024.07.10 15:45;2380.44;2381.24;2377.74;2377.76;920
2024.07.10 16:00;2377.77;2379.23;2376.39;2379.05;1285
2024.07.10 16:15;2379.07;2380.6;2377.85;2380.55;1130
2024.07.10 16:30;2380.55;2381.57;2378.21;2380.94;1449
2024.07.10 16:45;2381.03;2386.61;2380.69;2383.16;1334
2024.07.10 17:00;2383.18;2385.16;2381.79;2383.53;1330
2024.07.10 17:15;2383.66;2384.52;2377.78;2379.08;1296
2024.07.10 17:30;2379.21;2379.27;2374;2377.03;1230
2024.07.10 17:45;2376.95;2377.94;2374.72;2374.88;1186
2024.07.10 18:00;2374.57;2377.31;2374.06;2376.96;1109
2024.07.10 18:15;2376.98;2379.22;2374.4;2379.21;1054
2024.07.10 18:30;2379.04;2380.7;2379.01;2379.68;985
2024.07.10 18:45;2379.8;2380.74;2378.48;2378.78;918
2024.07.10 19:00;2378.85;2381.27;2378.53;2380.26;932
2024.07.10 19:15;2380.27;2380.68;2377.77;2378.73;837
2024.07.10 19:30;2378.64;2379.04;2376.69;2377.6;751
2024.07.10 19:45;2377.58;2378.46;2377.32;2377.86;825
2024.07.10 20:00;2377.86;2378.55;2375.74;2376.29;957
2024.07.10 20:15;2376.26;2376.48;2371.69;2373.1;1012
2024.07.10 20:30;2373.13;2374.05;2370.72;2371.67;868
2024.07.10 20:45;2371.71;2373.04;2370.47;2373.04;893
2024.07.10 21:00;2372.95;2373.56;2370.65;2371.04;814
2024.07.10 21:15;2371.07;2371.96;2369.85;2370.63;653
2024.07.10 21:30;2370.58;2371.79;2370.15;2371.73;537
2024.07.10 21:45;2371.73;2373.14;2371.66;2372.64;529
2024.07.10 22:00;2372.66;2372.66;2370.81;2371.2;560
2024.07.10 22:15;2371.19;2372.6;2370.64;2371.28;505
2024.07.10 22:30;2371.25;2371.48;2370.59;2371;521
2024.07.10 22:45;2371.09;2372.09;2370.74;2371.84;612
2024.07.10 23:00;2371.89;2372.42;2371.4;2372.35;316
2024.07.10 23:15;2372.35;2372.41;2371.18;2371.54;174
2024.07.10 23:30;2371.58;2371.65;2371.18;2371.43;212
2024.07.10 23:45;2371.44;2371.55;2369.92;2371.5;172
2024.07.11 01:00;2370.75;2371.3;2370.44;2370.96;114
2024.07.11 01:15;2370.97;2372.35;2370.6;2372.27;158
2024.07.11 01:30;2372.3;2372.76;2372.3;2372.61;171
2024.07.11 01:45;2372.58;2372.91;2372.58;2372.87;157
2024.07.11 02:00;2372.87;2372.87;2372.55;2372.83;178
2024.07.11 02:15;2372.83;2372.92;2372.35;2372.52;192
2024.07.11 02:30;2372.5;2372.71;2372.27;2372.32;193
2024.07.11 02:45;2372.32;2372.85;2372.25;2372.85;234
2024.07.11 03:00;2372.84;2372.97;2371.86;2372.01;542
2024.07.11 03:15;2371.98;2372.58;2371.44;2372.58;474
2024.07.11 03:30;2372.59;2373.26;2372.47;2373.23;475
2024.07.11 03:45;2373.24;2374.43;2372.93;2374.24;612
2024.07.11 04:00;2374.21;2375.41;2373.65;2374.64;930
2024.07.11 04:15;2374.5;2374.98;2373.1;2373.99;742
2024.07.11 04:30;2374;2375.78;2374;2375.09;940
2024.07.11 04:45;2375.11;2376.28;2375.11;2375.86;846
2024.07.11 05:00;2375.89;2376.21;2374.41;2375.2;894
2024.07.11 05:15;2375.2;2375.54;2374.87;2375.41;539
2024.07.11 05:30;2375.37;2377.23;2375.37;2377.23;802
2024.07.11 05:45;2377.21;2377.76;2376.51;2377.41;728
2024.07.11 06:00;2377.39;2378.78;2376.84;2378.34;851
2024.07.11 06:15;2378.36;2379.54;2378.02;2379.54;850
2024.07.11 06:30;2379.43;2380.23;2378.91;2379.53;564
2024.07.11 06:45;2379.53;2379.66;2378.7;2378.76;485
2024.07.11 07:00;2378.78;2380.22;2378.67;2380.21;405
2024.07.11 07:15;2380.21;2381.61;2379.59;2381.4;470
2024.07.11 07:30;2381.38;2382.5;2380.98;2382.3;572
2024.07.11 07:45;2382.29;2382.31;2381.11;2381.94;419
2024.07.11 08:00;2382.01;2382.99;2381.91;2382.22;489
2024.07.11 08:15;2382.29;2382.6;2381.39;2381.85;480
2024.07.11 08:30;2382.02;2382.91;2381.47;2382.03;835
2024.07.11 08:45;2381.9;2383.01;2381.23;2382.57;769
2024.07.11 09:00;2382.54;2383.25;2380.64;2380.89;944
2024.07.11 09:15;2380.99;2381.72;2380.03;2380.16;1013
2024.07.11 09:30;2380.2;2380.39;2378.53;2378.73;924
2024.07.11 09:45;2378.72;2382.12;2378.49;2381.86;973
2024.07.11 10:00;2381.87;2381.96;2379.72;2379.92;878
2024.07.11 10:15;2379.98;2381.69;2378.84;2381.6;792
2024.07.11 10:30;2381.68;2382.04;2379.12;2379.12;743
2024.07.11 10:45;2379.11;2380.43;2379.11;2379.94;873
2024.07.11 11:00;2379.95;2384.1;2379.6;2383.3;993
2024.07.11 11:15;2383.31;2383.32;2379.96;2380.66;1105
2024.07.11 11:30;2380.75;2382.88;2380.32;2382.15;805
2024.07.11 11:45;2382.15;2382.42;2379.95;2381.51;751
2024.07.11 12:00;2381.4;2384.6;2381.38;2384.42;783
2024.07.11 12:15;2384.43;2384.58;2382.73;2382.94;714
2024.07.11 12:30;2382.93;2384.07;2382.71;2383.58;713
2024.07.11 12:45;2383.62;2384.26;2382.29;2384.04;688
2024.07.11 13:00;2384.04;2384.04;2382.46;2383.04;688
2024.07.11 13:15;2383.09;2383.61;2382.41;2382.51;644
2024.07.11 13:30;2382.5;2382.73;2380.49;2380.67;813
2024.07.11 13:45;2380.74;2382.45;2380.61;2382.28;777
2024.07.11 14:00;2382.09;2382.33;2380.73;2381.88;801
2024.07.11 14:15;2381.88;2382.65;2380.75;2381.8;761
2024.07.11 14:30;2381.71;2383.4;2381.34;2381.34;732
2024.07.11 14:45;2381.32;2381.65;2379.05;2380.83;974
2024.07.11 15:00;2380.83;2382.52;2380.25;2381.62;1065
2024.07.11 15:15;2381.63;2382.49;2380.04;2380.13;1128
2024.07.11 15:30;2389.56;2408.44;2389.56;2407.5;1739
2024.07.11 15:45;2407.54;2409.66;2404.8;2406.38;1683
2024.07.11 16:00;2407.07;2409.01;2402.95;2405.55;1690
2024.07.11 16:15;2405.76;2412.98;2404.01;2408.33;1644
2024.07.11 16:30;2408.74;2409.29;2395.96;2399.76;1684
2024.07.11 16:45;2400.06;2407.38;2395.81;2406.63;1600
2024.07.11 17:00;2406.65;2411.91;2406.64;2410.55;1477
2024.07.11 17:15;2410.64;2411.82;2407.3;2407.5;1474
2024.07.11 17:30;2407.28;2410.83;2404.35;2409.92;1455
2024.07.11 17:45;2410.07;2417.91;2409.57;2417.81;1467
2024.07.11 18:00;2417.72;2419.96;2412.45;2418.56;1447
2024.07.11 18:15;2418.52;2423.86;2417.2;2420.48;1400
2024.07.11 18:30;2420.48;2424.54;2418.03;2419.44;1348
2024.07.11 18:45;2419.5;2419.61;2417.16;2417.18;1241
2024.07.11 19:00;2417.25;2419.22;2415.11;2415.66;1152
2024.07.11 19:15;2415.62;2416.22;2412.93;2413.4;1139
2024.07.11 19:30;2413.16;2415.22;2412.15;2415.21;1129
2024.07.11 19:45;2415.22;2415.43;2411.66;2411.66;974
2024.07.11 20:00;2411.65;2414.73;2410.03;2412.48;1166
2024.07.11 20:15;2412.48;2416.68;2412.23;2416.06;1115
2024.07.11 20:30;2416.01;2416.64;2412.71;2413.76;988
2024.07.11 20:45;2413.77;2414.28;2412.25;2413.69;898
2024.07.11 21:00;2413.68;2416.55;2413.3;2414.79;731
2024.07.11 21:15;2414.82;2414.85;2412.96;2413.99;760
2024.07.11 21:30;2413.99;2416.21;2413.98;2416.02;616
2024.07.11 21:45;2416.01;2416.63;2415.76;2416.45;576
2024.07.11 22:00;2416.43;2416.56;2415.68;2416.18;695
2024.07.11 22:15;2416.19;2418.67;2416.03;2417.05;735
2024.07.11 22:30;2417.01;2417.55;2415.65;2416.63;710
2024.07.11 22:45;2416.7;2417.04;2414.08;2414.21;832
2024.07.11 23:00;2414.1;2415.1;2413.42;2413.96;421
2024.07.11 23:15;2413.89;2414.35;2413.15;2414.2;271
2024.07.11 23:30;2414.21;2414.63;2413.98;2414.23;274
2024.07.11 23:45;2414.31;2414.4;2413.4;2414.3;184
2024.07.12 01:00;2413.01;2413.07;2411.98;2412.75;191
2024.07.12 01:15;2412.79;2412.79;2411.23;2412.45;316
2024.07.12 01:30;2412.44;2413.77;2412.2;2412.83;331
2024.07.12 01:45;2412.74;2414.04;2412.58;2413.93;244
2024.07.12 02:00;2413.92;2413.92;2412.32;2412.74;271
2024.07.12 02:15;2412.65;2414.94;2412.56;2414.42;386
2024.07.12 02:30;2414.31;2414.43;2411.94;2412.55;647
2024.07.12 02:45;2412.55;2416.01;2412.26;2415.88;1219
2024.07.12 03:00;2415.85;2416.23;2411.17;2411.17;1205
2024.07.12 03:15;2411.19;2413.5;2411.19;2411.84;853
2024.07.12 03:30;2411.87;2413.07;2411.74;2413.03;870
2024.07.12 03:45;2413.05;2413.42;2411.03;2412;882
2024.07.12 04:00;2412.01;2414.24;2411.06;2412.27;1157
2024.07.12 04:15;2412.37;2412.38;2408.28;2408.95;1168
2024.07.12 04:30;2408.95;2410.19;2407.38;2409.04;1161
2024.07.12 04:45;2408.98;2409.11;2407.03;2407.82;1060
2024.07.12 05:00;2408.08;2410.13;2407.21;2407.32;1033
2024.07.12 05:15;2407.37;2408.54;2406.68;2407.77;670
2024.07.12 05:30;2407.76;2409.27;2406.98;2408.58;927
2024.07.12 05:45;2408.59;2410.93;2408.57;2409.55;797
2024.07.12 06:00;2409.42;2410.16;2408.74;2408.82;811
2024.07.12 06:15;2408.8;2410.13;2408.65;2409.21;792
2024.07.12 06:30;2409.16;2409.84;2408.94;2409.52;599
2024.07.12 06:45;2409.47;2409.49;2408.59;2408.74;553
2024.07.12 07:00;2408.74;2409.26;2408.16;2409.25;494
2024.07.12 07:15;2409.25;2409.89;2408.98;2409.26;536
2024.07.12 07:30;2409.26;2409.33;2408.4;2409.15;381
2024.07.12 07:45;2409.15;2409.96;2408.31;2408.57;515
2024.07.12 08:00;2408.66;2409.38;2407.44;2407.8;682
2024.07.12 08:15;2407.67;2408.48;2406.71;2408.18;704
2024.07.12 08:30;2408.18;2408.66;2405.42;2408.25;1152
2024.07.12 08:45;2408.24;2410.1;2406.51;2408.06;1082
2024.07.12 09:00;2408.04;2408.3;2405.81;2405.81;1161
2024.07.12 09:15;2405.88;2407.45;2405.19;2405.32;1153
2024.07.12 09:30;2405.31;2405.32;2403.14;2404.95;1183
2024.07.12 09:45;2404.89;2404.99;2402.2;2404.12;1109
2024.07.12 10:00;2404.11;2405.53;2402.95;2402.95;1118
2024.07.12 10:15;2403.03;2403.94;2400.35;2401.1;1094
2024.07.12 10:30;2401.15;2405.03;2401.13;2404.14;1020
2024.07.12 10:45;2404.13;2404.99;2403.82;2404.16;928
2024.07.12 11:00;2403.89;2406.39;2403.78;2404.64;1034
2024.07.12 11:15;2404.62;2407.1;2404.09;2406.16;1001
2024.07.12 11:30;2406.15;2408.14;2405.07;2406.64;1003
2024.07.12 11:45;2406.72;2407.74;2405.76;2407.54;945
2024.07.12 12:00;2407.41;2408.21;2406.62;2407.76;877
2024.07.12 12:15;2407.68;2408.32;2404.74;2405.22;912
2024.07.12 12:30;2405.16;2405.22;2403.5;2403.89;745
2024.07.12 12:45;2403.89;2405.24;2403.18;2404.95;792
2024.07.12 13:00;2404.9;2405.52;2401.08;2402.08;876
2024.07.12 13:15;2402.02;2402.52;2399.89;2401.1;887
2024.07.12 13:30;2401.03;2402.97;2401;2401.16;809
2024.07.12 13:45;2401.25;2401.34;2399.83;2400.21;882
2024.07.12 14:00;2400.21;2401.91;2398.36;2401.82;962
2024.07.12 14:15;2401.83;2402.72;2401.18;2401.83;920
2024.07.12 14:30;2401.85;2402.07;2400.5;2401.22;906
2024.07.12 14:45;2401.15;2402.36;2400.57;2401.69;867
2024.07.12 15:00;2401.79;2403.93;2400.83;2403.07;1192
2024.07.12 15:15;2402.89;2404.33;2401.96;2402.97;1306
2024.07.12 15:30;2396.7;2400.89;2391.44;2392.69;1673
2024.07.12 15:45;2392.49;2399.72;2392.27;2397.93;1540
2024.07.12 16:00;2397.94;2404.37;2396.83;2403.88;1590
2024.07.12 16:15;2404.06;2405.68;2400.67;2401.34;1411
2024.07.12 16:30;2401.09;2405.45;2399.51;2402.36;1583
2024.07.12 16:45;2402.4;2404.77;2400.64;2403.28;1427
2024.07.12 17:00;2404.8;2410.86;2403.97;2409.16;1506
2024.07.12 17:15;2409.15;2410.55;2406.7;2408.22;1546
2024.07.12 17:30;2408.18;2409.59;2407.01;2408.4;1448
2024.07.12 17:45;2408.43;2409.41;2407.48;2408.98;1363
2024.07.12 18:00;2408.95;2412.86;2408.06;2411.81;1347
2024.07.12 18:15;2411.81;2413.73;2410.05;2410.97;1242
2024.07.12 18:30;2410.95;2412;2409.33;2410.25;1037
2024.07.12 18:45;2410.28;2411.82;2409.93;2411.75;978
2024.07.12 19:00;2411.76;2414.46;2411.74;2413.34;962
2024.07.12 19:15;2413.32;2415.32;2413.2;2415.19;785
2024.07.12 19:30;2415.07;2416.9;2414.58;2416.71;899
2024.07.12 19:45;2416.72;2416.92;2415.62;2415.94;764
2024.07.12 20:00;2415.94;2416.71;2414.53;2416.17;824
2024.07.12 20:15;2416.04;2417.2;2415.36;2415.36;877
2024.07.12 20:30;2415.36;2417.11;2415.36;2416.42;605
2024.07.12 20:45;2416.43;2418.17;2416.43;2417.85;589
2024.07.12 21:00;2417.88;2417.99;2415.89;2416.21;685
2024.07.12 21:15;2416.17;2416.25;2414.75;2415.4;713
2024.07.12 21:30;2415.37;2415.5;2414.13;2414.3;449
2024.07.12 21:45;2414.3;2414.81;2413.89;2414.22;574
2024.07.12 22:00;2414.25;2414.51;2413.19;2414.3;653
2024.07.12 22:15;2414.31;2414.81;2413.52;2413.74;537
2024.07.12 22:30;2413.72;2413.88;2412.99;2413.22;646
2024.07.12 22:45;2413.32;2413.42;2412.18;2412.74;702
2024.07.12 23:00;2412.67;2412.68;2411.22;2411.81;368
2024.07.12 23:15;2411.81;2412.15;2411.61;2411.73;271
2024.07.12 23:30;2411.74;2412.09;2411.33;2411.78;262
2024.07.12 23:45;2411.68;2411.78;2411.06;2411.41;178
2024.07.15 01:00;2410.9;2411.77;2409.2;2411.34;383
2024.07.15 01:15;2411.31;2411.31;2408.65;2410.3;468
2024.07.15 01:30;2410.26;2410.26;2407.1;2407.58;478
2024.07.15 01:45;2407.57;2407.72;2406.83;2407.53;320
2024.07.15 02:00;2407.53;2408.35;2406.61;2406.83;459
2024.07.15 02:15;2406.84;2407.25;2405.96;2406.83;445
2024.07.15 02:30;2406.85;2407.04;2405.69;2406.56;504
2024.07.15 02:45;2406.52;2408.76;2406.52;2408.7;467
